,Dia,Estado,Municipio,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
924298,2023-09-14,AMAPÁ,TARTARUGALZINHO,29.0,0.0,1.0,1.0766,-51.0196,76.7
2296855,2023-11-28,PARÁ,PARAGOMINAS,2.0,0.0,1.0,-3.3061,-46.8469,93.6
2105673,2023-11-17,AMAPÁ,PRACUÚBA,27.0,0.0,1.0,1.5562,-50.5552,71.9
171977,2023-07-17,AMAZONAS,BOCA DO ACRE,34.0,1.28,1.0,-9.45564,-67.60132,1.3
962928,2023-09-15,PARÁ,MOJUÍ DOS CAMPOS,27.0,0.0,1.0,-3.19454,-54.80985,11.5
252185,2023-10-03,MARANHÃO,GRAJAÚ,120.0,0.0,1.0,-5.44086,-46.20506,11.4
638923,2023-09-04,MATO GROSSO,MIRASSOL D'OESTE,0.0,0.0,1.0,-15.4161,-58.0363,143.5
1996506,2023-11-08,RORAIMA,NORMANDIA,14.0,0.3,1.0,4.14389,-60.10581,30.7
1416287,2023-08-18,PARÁ,SÃO FÉLIX DO XINGU,8.0,0.0,1.0,-6.44242,-53.04803,22.1
1436468,2023-08-19,PARÁ,MARABÁ,13.0,0.0,1.0,-5.22165,-49.31782,14.3
433863,2023-10-11,PARÁ,PRAINHA,16.0,0.0,1.0,-2.28722,-53.67108,32.4
777848,2023-09-08,MARANHÃO,BOM JARDIM,30.0,0.0,1.0,-4.03808,-46.51344,37.6
905903,2023-09-13,AMAZONAS,BOCA DO ACRE,0.0,0.17,1.0,-8.84555,-67.14278,29.5
1336257,2023-08-14,PARÁ,ALTAMIRA,4.0,0.0,1.0,-8.48702,-54.65932,1.8
580728,2023-10-22,MARANHÃO,ARAGUANÃ,4.0,0.0,1.0,-2.98646,-45.82479,2.0
2182228,2023-11-25,AMAPÁ,PRACUÚBA,32.0,0.0,1.0,1.5377,-50.5973,147.8
506384,2023-10-16,AMAPÁ,AMAPÁ,24.0,0.1,1.0,2.10135,-50.74639,5.3
442887,2023-10-11,RORAIMA,BONFIM,15.0,0.0,1.0,3.52956,-59.86566,6.9
1446312,2023-08-20,MATO GROSSO,PARANAÍTA,6.0,0.0,1.0,-9.43926,-57.01968,13.7
1737563,2023-10-28,PARÁ,RONDON DO PARÁ,4.0,0.0,1.0,-4.68079,-48.80264,13.5
1047925,2023-09-19,PARÁ,PACAJÁ,20.0,0.0,1.0,-3.88439,-51.19975,10.7
1751845,2023-10-29,MARANHÃO,SÃO JOÃO DO CARÚ,16.0,0.0,1.0,-3.33445,-46.3556,1.1
2121728,2023-11-18,PARÁ,PACAJÁ,16.0,0.0,1.0,-3.79433,-50.53515,0.7
1432704,2023-08-19,MATO GROSSO,SINOP,54.0,0.0,1.0,-11.931,-55.5634,88.8
511172,2023-10-16,PARÁ,ÓBIDOS,0.0,0.38,1.0,1.8494,-55.575199,0
2271184,2023-12-28,RORAIMA,PACARAIMA,2.0,0.1,1.0,4.24195,-60.76939,9.5
2001184,2023-11-13,MARANHÃO,PEDRO DO ROSÁRIO,96.0,0.0,1.0,-3.17504,-45.48975,14.6
1337428,2023-08-14,PARÁ,ALTAMIRA,4.0,0.0,1.0,-8.4671,-54.7035,148.9
2320041,2023-07-30,RONDÔNIA,ALTO ALEGRE DOS PARECIS,47.0,0.0,1.0,-12.30921,-61.8059,10.7
1385253,2023-08-17,PARÁ,ALTAMIRA,2.0,0.0,1.0,-8.5042,-54.7212,78.9
1509867,2023-08-21,MATO GROSSO,NOVA MARINGÁ,6.0,0.0,1.0,-13.0722,-56.857498,0
2131303,2023-11-18,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,8.0,0.0,1.0,-12.85739,-62.68757,84.1
291893,2023-10-05,MARANHÃO,AMARANTE DO MARANHÃO,120.0,0.0,1.0,-5.46694,-46.34257,1.7
1438642,2023-08-19,MATO GROSSO,NOVA MARINGÁ,4.0,0.0,1.0,-13.01052,-56.82489,15.1
1302337,2023-08-10,MATO GROSSO,SANTA CRUZ DO XINGU,7.0,0.2,1.0,-10.11682,-52.20477,5.5
735250,2023-09-06,MATO GROSSO,NOVA MARINGÁ,5.0,0.0,1.0,-12.57771,-56.97628,6.4
1045187,2023-09-19,PARÁ,PONTA DE PEDRAS,3.0,1.56,1.0,-1.3193,-49.061,68.1
1198226,2023-09-28,AMAPÁ,CALÇOENE,7.0,0.0,1.0,2.1818,-50.8985,72.6
2206050,2023-12-02,PARÁ,PORTEL,0.0,0.0,1.0,-2.41303,-51.78681,0.8
1065115,2023-09-20,MARANHÃO,ARAME,101.0,0.0,1.0,-4.7426,-45.9366,99.4
1360070,2023-08-16,PARÁ,NOVO PROGRESSO,6.0,0.0,1.0,-9.50546,-54.67234,2.0
1696677,2023-10-27,PARÁ,PACAJÁ,3.0,0.0,1.0,-3.8437,-50.24566,44.2
1022539,2023-09-17,PARÁ,IPIXUNA DO PARÁ,18.0,0.0,1.0,-3.2609,-48.6081,46.8
2003236,2023-11-13,PARÁ,ALMEIRIM,12.0,0.0,1.0,-1.34009,-52.58255,2.7
878489,2023-09-12,PARÁ,TAILÂNDIA,36.0,0.0,1.0,-3.2786,-48.8004,58.7
1003935,2023-09-16,MARANHÃO,PEDRO DO ROSÁRIO,38.0,0.0,1.0,-2.8118,-45.2852,261.2
2069431,2023-11-15,AMAPÁ,CUTIAS,6.0,0.0,1.0,0.93825,-50.7219,10.5
32072,2023-03-25,RORAIMA,UIRAMUTÃ,12.0,0.02,1.0,4.26038,-60.39295,7.5
2121814,2023-11-18,AMAPÁ,PRACUÚBA,28.0,0.16,1.0,1.68126,-50.66552,5.3
2188774,2023-11-27,MARANHÃO,MARACAÇUMÉ,1.0,0.9,1.0,-2.01628,-46.04844,148.2
820139,2023-09-09,PARÁ,JACAREACANGA,4.0,0.0,1.0,-6.19241,-57.67459,6.7
1247306,2023-08-03,MATO GROSSO,PARANATINGA,64.0,0.0,1.0,-13.25815,-54.36079,3.8
605250,2023-09-01,PARÁ,ÓBIDOS,10.0,0.0,1.0,1.66991,-55.76797,7.9
2170985,2023-11-24,MARANHÃO,GOVERNADOR NEWTON BELLO,0.0,0.0,1.0,-3.4795,-45.574,77.8
1306108,2023-08-10,MATO GROSSO,NOVA MARINGÁ,55.0,0.0,1.0,-13.1456,-57.1476,146.8
359249,2023-10-08,PARÁ,ORIXIMINÁ,15.0,0.0,1.0,1.67859,-55.94978,5.5
1593837,2023-08-24,MATO GROSSO,NOVA MUTUM,57.0,0.0,1.0,-13.0509,-56.572701,0
1404432,2023-08-18,PARÁ,OURILÂNDIA DO NORTE,51.0,0.0,1.0,-8.1008,-52.0079,110.7
1772894,2023-10-30,PARÁ,ANAPU,6.0,0.0,1.0,-2.80328,-51.71189,1.0
1969064,2023-11-11,RORAIMA,BOA VISTA,4.0,0.0,1.0,3.50266,-60.33429,5.2
1812674,2023-11-01,MARANHÃO,SÃO JOÃO DO CARÚ,10.0,0.1,1.0,-3.40472,-46.40806,7.6
1225208,2023-09-30,PARÁ,ALMEIRIM,7.0,0.0,1.0,-1.6412,-53.16069,42.3
1825424,2023-11-02,MARANHÃO,BREJO DE AREIA,14.0,0.0,1.0,-4.42,-45.80782,2.3
435126,2023-10-11,PARÁ,ULIANÓPOLIS,5.0,0.0,1.0,-3.97461,-47.86324,4.5
1228163,2023-09-30,PARÁ,SENADOR JOSÉ PORFÍRIO,7.0,1.05,1.0,-3.83452,-51.93475,9.1
1266074,2023-08-06,MATO GROSSO,PARANATINGA,74.0,0.0,1.0,-13.3552,-54.3179,154.8
1797659,2023-10-31,MARANHÃO,GOVERNADOR NEWTON BELLO,13.0,0.0,1.0,-3.3862,-45.6451,140.4
900762,2023-09-13,PARÁ,MARABÁ,4.0,0.0,1.0,-5.97609,-51.044,6.7
1454220,2023-08-20,PARÁ,SÃO FÉLIX DO XINGU,14.0,0.0,1.0,-6.8654,-52.7916,95.1
1446014,2023-08-20,PARÁ,SÃO FÉLIX DO XINGU,15.0,0.0,1.0,-6.3803,-53.167,43.9
2015003,2023-11-13,MARANHÃO,PENALVA,3.0,0.0,1.0,-3.17618,-45.29853,17.8
1967250,2023-11-11,MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,3.0,0.0,1.0,-15.2188,-59.8555,60.3
1621373,2023-08-26,PARÁ,MARABÁ,8.0,0.0,1.0,-5.3806,-50.3839,122.3
1397360,2023-08-17,MATO GROSSO,NOVA MARINGÁ,12.0,0.0,1.0,-12.9276,-56.9379,26.6
1457434,2023-08-20,PARÁ,SÃO FÉLIX DO XINGU,10.0,0.0,1.0,-7.09521,-52.76466,364.7
1878525,2023-11-05,MARANHÃO,PEDRO DO ROSÁRIO,23.0,0.0,1.0,-3.1461,-45.3404,78.7
1147953,2023-09-26,PARÁ,IPIXUNA DO PARÁ,4.0,0.0,1.0,-2.91883,-47.83459,1.1
562413,2023-10-20,PARÁ,ÁGUA AZUL DO NORTE,3.0,0.0,1.0,-6.8252,-50.391102,0
1822347,2023-11-02,PARÁ,SALVATERRA,10.0,0.0,1.0,-0.766,-48.7042,71.7
1631425,2023-08-27,MARANHÃO,BOM JARDIM,77.0,0.0,1.0,-4.33617,-46.8288,0.9
1118879,2023-09-24,ACRE,TARAUACÁ,4.0,0.1,1.0,-7.87425,-71.73647,4.5
351231,2023-10-08,RORAIMA,UIRAMUTÃ,13.0,0.0,1.0,4.41133,-59.81921,5.0
221566,2023-10-01,MARANHÃO,SANTA LUZIA,15.0,0.0,1.0,-4.55837,-45.77415,7.1
2297718,2023-11-23,PARÁ,ALMEIRIM,5.0,0.25,1.0,-1.16034,-52.26519,1.1
2350259,2023-07-27,MARANHÃO,SANTA LUZIA,45.0,0.0,1.0,-4.4718,-45.890598,0
1793376,2023-10-31,PARÁ,SANTA CRUZ DO ARARI,10.0,0.0,1.0,-0.415,-49.3455,104.2
1886322,2023-10-26,PARÁ,IPIXUNA DO PARÁ,8.0,0.0,1.0,-3.06936,-48.08402,2.4
190143,2023-07-21,TOCANTINS,XAMBIOÁ,40.0,0.0,1.0,-6.44001,-48.53765,4.0
1423688,2023-08-19,MATO GROSSO,NOVA MARINGÁ,4.0,0.0,1.0,-12.99239,-56.81613,2.1
1200690,2023-09-28,RONDÔNIA,PIMENTEIRAS DO OESTE,0.0,0.01,1.0,-13.356,-61.36094,15.1
748765,2023-09-06,RONDÔNIA,PORTO VELHO,5.0,0.0,1.0,-9.59026,-64.0449,180.3
13241,2023-02-02,RORAIMA,NORMANDIA,10.0,0.0,1.0,3.94797,-59.65121,8.0
2246090,2023-12-15,RORAIMA,AMAJARI,19.0,0.0,1.0,3.93224,-61.16154,1.4
269306,2023-10-04,PARÁ,GOIANÉSIA DO PARÁ,13.0,0.0,1.0,-4.10077,-48.85445,6.6
1474116,2023-08-20,PARÁ,ALTAMIRA,18.0,0.0,1.0,-8.61748,-54.94621,61.2
340790,2023-10-07,PARÁ,ORIXIMINÁ,14.0,0.0,1.0,1.77943,-55.88969,9.8
1469901,2023-08-20,PARÁ,ALTAMIRA,11.0,0.0,1.0,-6.53437,-53.37001,13.4
1558186,2023-08-23,MATO GROSSO,NOVA MARINGÁ,8.0,0.0,1.0,-12.6151,-56.9943,203.2
1939025,2023-11-09,AMAPÁ,TARTARUGALZINHO,21.0,0.19,1.0,1.2799,-50.5172,120.9
1364591,2023-08-16,MATO GROSSO,UNIÃO DO SUL,4.0,0.06,1.0,-11.6015,-54.6577,86.7
1577668,2023-08-24,PARÁ,ALTAMIRA,14.0,0.0,1.0,-8.09124,-54.83176,25.1
675700,2023-09-04,MARANHÃO,BREJO DE AREIA,86.0,0.0,1.0,-4.49788,-45.69965,3.7
1751723,2023-10-29,MARANHÃO,ALTAMIRA DO MARANHÃO,11.0,0.0,1.0,-3.93486,-45.46698,3.6
1093967,2023-09-23,PARÁ,TAILÂNDIA,49.0,0.0,1.0,-3.31899,-48.93066,20.7
1517892,2023-08-22,PARÁ,SÃO FÉLIX DO XINGU,13.0,0.0,1.0,-6.6202,-53.00278,2.1
547664,2023-10-20,TOCANTINS,ARAGUATINS,3.0,0.0,1.0,-5.4346,-48.13897,1.0
2135730,2023-11-19,PARÁ,SENADOR JOSÉ PORFÍRIO,11.0,0.55,1.0,-2.9527,-51.8324,60.4
1498140,2023-08-21,PARÁ,SÃO FÉLIX DO XINGU,27.0,0.0,1.0,-7.08974,-52.16103,11.4
962425,2023-09-15,PARÁ,ALTAMIRA,10.0,0.0,1.0,-8.60982,-54.61671,4.6
1467027,2023-08-20,PARÁ,ALTAMIRA,9.0,0.0,1.0,-8.16854,-54.77188,77.6
1589178,2023-08-24,PARÁ,ALTAMIRA,14.0,0.0,1.0,-8.08122,-54.81491,9.2
2228738,2023-12-10,PARÁ,PORTO DE MOZ,3.0,0.3,1.0,-1.83226,-52.87489,11.2
2062985,2023-11-15,PARÁ,MEDICILÂNDIA,8.0,0.0,1.0,-2.81559,-52.87671,0.6
1662101,2023-10-25,MARANHÃO,MONÇÃO,5.0,0.0,1.0,-3.4991,-45.3935,60.7
2090492,2023-11-16,AMAPÁ,PRACUÚBA,13.0,0.0,1.0,1.65959,-50.84152,6.4
1132114,2023-09-25,RONDÔNIA,PIMENTEIRAS DO OESTE,3.0,0.0,1.0,-13.1906,-61.7574,75.8
1251843,2023-08-04,MATO GROSSO,PARANATINGA,70.0,0.0,1.0,-13.2783,-54.3469,92.4
854085,2023-09-11,RONDÔNIA,CEREJEIRAS,2.0,0.0,1.0,-13.2284,-61.7743,62.6
27101,2023-03-20,RORAIMA,UIRAMUTÃ,7.0,0.0,1.0,4.19764,-60.23751,4.5
1027653,2023-09-18,RONDÔNIA,CEREJEIRAS,3.0,0.33,1.0,-13.2284,-61.7743,95.2
155218,2023-07-06,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,22.0,0.0,1.0,-11.96203,-63.31324,2.3
1276101,2023-08-07,PARÁ,SÃO FÉLIX DO XINGU,1.0,0.0,1.0,-6.27444,-52.62435,1.1
423390,2023-10-10,MARANHÃO,BOM JARDIM,35.0,0.0,1.0,-3.5152,-45.8634,54.0
29990,2023-03-23,RORAIMA,NORMANDIA,9.0,0.0,1.0,4.12102,-59.97443,4.2
1400376,2023-08-18,PARÁ,ALTAMIRA,3.0,0.0,1.0,-8.72521,-54.54784,1.2
407251,2023-10-10,AMAZONAS,BOA VISTA DO RAMOS,7.0,0.0,1.0,-3.01786,-57.87548,0.6
503706,2023-10-16,PARÁ,ALMEIRIM,23.0,0.0,1.0,-1.63828,-53.2286,3.8
2056148,2023-11-15,PARÁ,TAILÂNDIA,5.0,0.0,1.0,-3.0165,-48.790199,0
17757,2023-02-20,RORAIMA,NORMANDIA,3.0,0.0,1.0,3.71476,-60.0789,4.5
1224104,2023-09-30,PARÁ,PONTA DE PEDRAS,9.0,0.0,1.0,-1.19,-49.1266,119.7
752968,2023-09-06,PARÁ,ALTAMIRA,4.0,0.0,1.0,-5.81089,-53.40929,9.3
1586675,2023-08-24,PARÁ,ALTAMIRA,12.0,0.0,1.0,-7.93665,-54.79329,6.4
1403247,2023-08-18,MATO GROSSO,NOVA MARINGÁ,24.0,0.0,1.0,-12.90135,-56.93667,7.6
31288,2023-03-25,RORAIMA,NORMANDIA,10.0,0.0,1.0,3.85115,-59.625,7.6
1708964,2023-10-27,PARÁ,GARRAFÃO DO NORTE,3.0,0.0,1.0,-2.3487,-47.12099,4.3
1035540,2023-09-18,PARÁ,JACUNDÁ,32.0,0.0,1.0,-4.3694,-49.0987,60.1
2005983,2023-11-13,AMAPÁ,PRACUÚBA,10.0,0.1,1.0,1.68655,-50.76129,22.1
1377853,2023-08-17,MATO GROSSO,SANTA CRUZ DO XINGU,14.0,0.0,1.0,-10.13006,-52.16951,45.8
2275537,2023-12-30,RORAIMA,PACARAIMA,4.0,0.0,1.0,3.694,-60.8112,86.3
505064,2023-10-16,PARÁ,ÓBIDOS,2.0,0.32,1.0,1.71818,-55.63476,36.4
1495145,2023-08-21,PARÁ,ALTAMIRA,8.0,0.0,1.0,-8.26451,-54.70573,18.3
943532,2023-09-15,PARÁ,ÓBIDOS,4.0,0.0,1.0,1.6753,-55.6858,55.1
2224400,2023-12-08,MARANHÃO,MARACAÇUMÉ,2.0,0.0,1.0,-1.89563,-46.02405,4.9
1778012,2023-10-30,MARANHÃO,SANTA LUZIA,7.0,0.0,1.0,-4.4629,-45.9967,68.6
766914,2023-09-07,MARANHÃO,BOM JARDIM,5.0,0.0,1.0,-4.3099,-46.6484,74.7
1335251,2023-08-14,PARÁ,ALTAMIRA,4.0,0.0,1.0,-8.5231,-54.6998,99.1
1877258,2023-11-05,PARÁ,ÓBIDOS,15.0,0.0,1.0,1.6938,-55.5868,64.3
258711,2023-10-03,PARÁ,SANTA CRUZ DO ARARI,12.0,0.0,1.0,-0.44387,-49.36774,8.1
534158,2023-10-19,PARÁ,PARAGOMINAS,11.0,0.0,1.0,-3.07501,-47.54923,1.2
909974,2023-09-13,PARÁ,SANTA MARIA DAS BARREIRAS,8.0,0.0,1.0,-8.54748,-50.79575,5.5
719759,2023-09-05,AMAZONAS,MANICORÉ,4.0,0.0,1.0,-7.7496,-61.5452,54.4
778011,2023-09-08,PARÁ,DOM ELISEU,66.0,0.0,1.0,-4.19279,-47.51658,0.7
2213427,2023-12-03,MARANHÃO,AÇAILÂNDIA,9.0,0.0,1.0,-5.03871,-47.62312,5.4
2000623,2023-11-13,MARANHÃO,MARAJÁ DO SENA,7.0,0.0,1.0,-4.6875,-45.828,51.4
2017399,2023-11-13,TOCANTINS,ARAGUATINS,4.0,0.0,1.0,-5.53892,-48.24652,5.4
840716,2023-09-10,PARÁ,ALTAMIRA,3.0,0.0,1.0,-6.87786,-55.12572,5.8
335203,2023-10-07,AMAPÁ,PORTO GRANDE,15.0,0.0,1.0,0.42453,-51.11426,33.2
1214939,2023-09-29,MARANHÃO,BOM LUGAR,22.0,0.0,1.0,-4.3011,-45.1069,125.9
1333526,2023-08-13,PARÁ,ALTAMIRA,4.0,0.0,1.0,-8.45501,-54.95796,24.3
167606,2023-07-15,PARÁ,SANTA MARIA DAS BARREIRAS,45.0,0.0,1.0,-8.8042,-49.64426,2.3
2173979,2023-11-24,MARANHÃO,TURIAÇU,15.0,0.0,1.0,-1.70193,-45.67278,6.4
1902811,2023-10-26,MARANHÃO,ZÉ DOCA,10.0,0.0,1.0,-3.27296,-46.09339,8.1
1484011,2023-08-21,PARÁ,ALTAMIRA,24.0,0.0,1.0,-8.6138,-54.976,51.8
2056438,2023-11-15,RONDÔNIA,PIMENTEIRAS DO OESTE,4.0,0.0,1.0,-13.15175,-61.96872,4.6
980780,2023-09-16,PARÁ,TAILÂNDIA,8.0,0.18,1.0,-2.959,-48.97376,1.0
2156960,2023-11-21,PARÁ,ORIXIMINÁ,13.0,0.0,1.0,1.50092,-56.03329,2.4
1034854,2023-09-18,RONDÔNIA,CEREJEIRAS,3.0,0.69,1.0,-13.228,-61.8131,90.0
1732987,2023-10-28,PARÁ,ANAPU,6.0,0.0,1.0,-2.89747,-51.68258,1.5
121737,2023-06-24,MATO GROSSO,FELIZ NATAL,17.0,0.0,1.0,-11.8547,-54.1012,131.5
1305552,2023-08-10,MATO GROSSO,NOVA LACERDA,57.0,0.0,1.0,-14.7741,-59.64257,13.0
1377541,2023-08-17,PARÁ,ALTAMIRA,2.0,0.0,1.0,-8.43269,-54.73255,5.3
1873458,2023-11-05,MARANHÃO,MARACAÇUMÉ,10.0,0.0,1.0,-2.02753,-46.02153,1.1
330137,2023-10-07,MARANHÃO,SANTA LUZIA,14.0,1.48,1.0,-4.5563,-45.947,68.4
127457,2023-06-24,PARÁ,CONCEIÇÃO DO ARAGUAIA,35.0,0.0,1.0,-7.9749,-49.66,77.6
2207223,2023-12-02,RORAIMA,PACARAIMA,6.0,0.0,1.0,3.9498,-60.8629,77.1
1199943,2023-09-28,MATO GROSSO,GAÚCHA DO NORTE,0.0,0.1,1.0,-13.00713,-53.97068,42.2
1155783,2023-09-26,PARÁ,VITÓRIA DO XINGU,5.0,0.0,1.0,-3.06632,-51.87365,7.1
1273056,2023-08-06,AMAZONAS,NOVO ARIPUANÃ,3.0,0.0,1.0,-8.1556,-61.47852,4.6
1093035,2023-09-23,MARANHÃO,MARAJÁ DO SENA,69.0,0.0,1.0,-4.57823,-45.70329,12.4
1787698,2023-10-31,PARÁ,ULIANÓPOLIS,10.0,0.0,1.0,-4.05676,-47.60772,2.2
1494444,2023-08-21,PARÁ,ALTAMIRA,6.0,0.0,1.0,-8.5969,-54.7755,313.8
473111,2023-10-13,MARANHÃO,BURITICUPU,78.0,0.0,1.0,-4.6089,-46.4337,323.5
1501968,2023-08-21,PARÁ,SÃO FÉLIX DO XINGU,19.0,0.0,1.0,-6.85416,-52.83968,4.5
432873,2023-10-11,PARÁ,PLACAS,9.0,0.0,1.0,-3.47557,-54.68975,3.9
1356296,2023-08-15,MATO GROSSO,SANTA CRUZ DO XINGU,12.0,0.1,1.0,-10.12671,-52.12034,31.1
347491,2023-10-07,PARÁ,ÓBIDOS,14.0,0.0,1.0,1.8036,-55.6447,38.3
1905388,2023-10-26,PARÁ,PORTO DE MOZ,2.0,0.0,1.0,-1.88375,-52.68943,1.9
1968046,2023-11-11,MARANHÃO,SANTA HELENA,2.0,0.0,1.0,-2.79653,-45.45042,3.2
1758475,2023-10-29,AMAPÁ,AMAPÁ,10.0,0.0,1.0,2.01981,-50.8705,15.4
1062901,2023-09-20,AMAPÁ,TARTARUGALZINHO,38.0,0.0,1.0,1.2794,-50.851,68.6
174124,2023-07-18,AMAZONAS,CAREIRO,1.0,0.0,1.0,-3.42027,-60.1366,2.3
1282626,2023-08-08,MATO GROSSO,PARANATINGA,76.0,0.0,1.0,-13.37122,-54.31509,1.3
1841778,2023-11-03,PARÁ,NOVO REPARTIMENTO,4.0,0.5,1.0,-4.1602,-50.0835,105.6
1841608,2023-11-03,PARÁ,IPIXUNA DO PARÁ,10.0,0.0,1.0,-3.4447,-48.8801,63.8
29237,2023-03-22,RORAIMA,BOA VISTA,10.0,0.0,1.0,3.4199,-60.7785,65.5
1216962,2023-09-29,PARÁ,ALMEIRIM,6.0,0.0,1.0,-1.55092,-52.76073,13.9
1055189,2023-09-20,PARÁ,DOM ELISEU,6.0,0.0,1.0,-4.23953,-48.06216,2.3
1603559,2023-08-25,MATO GROSSO,NOVA MARINGÁ,10.0,0.0,1.0,-12.6151,-56.9943,178.5
1220801,2023-09-29,MARANHÃO,BOM JESUS DAS SELVAS,24.0,0.0,1.0,-4.8298,-46.7754,27.9
467676,2023-10-13,PARÁ,NOVO REPARTIMENTO,4.0,0.0,1.0,-5.06084,-50.68364,26.6
1134186,2023-09-25,PARÁ,MOJU,4.0,0.0,1.0,-2.65033,-49.0795,10.6
1704489,2023-10-27,PARÁ,RONDON DO PARÁ,3.0,0.0,1.0,-4.3783,-48.80564,26.3
91810,2023-06-14,PARÁ,SANTANA DO ARAGUAIA,31.0,0.0,1.0,-9.75932,-50.77789,7.9
1323115,2023-08-12,MATO GROSSO,PARANATINGA,79.0,0.0,1.0,-13.32631,-54.32197,28.4
364835,2023-10-08,AMAZONAS,SÃO SEBASTIÃO DO UATUMÃ,2.0,0.0,1.0,-2.5679,-57.8627,52.2
944676,2023-08-29,MATO GROSSO,NOVA MARINGÁ,13.0,0.5,1.0,-12.9966,-56.8798,54.7
898703,2023-09-13,PARÁ,CURIONÓPOLIS,6.0,0.0,1.0,-6.17654,-49.64674,16.3
1909914,2023-10-26,MARANHÃO,PEDRO DO ROSÁRIO,34.0,0.0,1.0,-2.8851,-45.5073,66.3
1065156,2023-09-20,PARÁ,NOVO REPARTIMENTO,9.0,9.91,1.0,-4.4159,-50.6817,85.5
2089002,2023-11-16,PARÁ,CAMETÁ,5.0,0.0,1.0,-2.1297,-49.7254,96.4
580441,2023-10-22,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,5.0,0.0,1.0,-12.2851,-63.7152,56.3
157380,2023-07-07,PARÁ,ELDORADO DO CARAJÁS,38.0,0.0,1.0,-6.30375,-49.36787,10.0
1421448,2023-08-19,PARÁ,SÃO FÉLIX DO XINGU,9.0,0.0,1.0,-6.45483,-53.0548,20.0
1565066,2023-08-23,PARÁ,GOIANÉSIA DO PARÁ,17.0,0.0,1.0,-3.78216,-49.07433,1.5
1879198,2023-11-05,MARANHÃO,MARANHÃOZINHO,4.0,0.0,1.0,-2.3723,-45.93429,4.4
571739,2023-10-21,RONDÔNIA,ALTA FLORESTA D'OESTE,4.0,0.0,1.0,-12.9551,-62.6421,227.5
484259,2023-10-14,PARÁ,VITÓRIA DO XINGU,13.0,0.0,1.0,-3.1363,-51.992,103.4
1677568,2023-06-30,MATO GROSSO,APIACÁS,27.0,0.0,1.0,-9.62601,-57.15766,1.8
1052466,2023-09-19,PARÁ,DOM ELISEU,5.0,0.0,1.0,-4.2271,-48.0735,81.5
388693,2023-10-09,RORAIMA,AMAJARI,16.0,0.0,1.0,3.54394,-60.75629,9.2
369731,2023-10-08,PARÁ,ORIXIMINÁ,15.0,0.0,1.0,1.78386,-56.00343,5.0
474631,2023-10-13,RORAIMA,BOA VISTA,21.0,0.0,1.0,3.27794,-60.69538,40.9
253106,2023-10-03,MARANHÃO,SÃO PEDRO DA ÁGUA BRANCA,5.0,0.0,1.0,-5.09585,-48.29713,16.2
182058,2023-07-20,MATO GROSSO,ITAÚBA,49.0,0.0,1.0,-11.19563,-55.70753,294.9
851109,2023-09-10,MARANHÃO,BOM JARDIM,8.0,0.0,1.0,-4.1711,-46.8923,0
2126913,2023-11-18,PARÁ,SÃO FÉLIX DO XINGU,12.0,0.0,1.0,-6.07885,-53.3527,6.8
1843885,2023-11-03,MARANHÃO,SANTA LUZIA,11.0,0.1,1.0,-4.6295,-46.1437,123.3
2244428,2023-12-14,MARANHÃO,MARANHÃOZINHO,4.0,0.5,1.0,-2.25035,-45.84185,6.0
1193721,2023-09-28,MARANHÃO,AMARANTE DO MARANHÃO,5.0,0.0,1.0,-4.93602,-46.73321,21.0
435191,2023-10-11,AMAPÁ,CALÇOENE,19.0,0.0,1.0,2.18849,-50.6966,3.1
1830788,2023-11-02,AMAPÁ,AMAPÁ,14.0,0.0,1.0,1.69902,-50.55987,12.0
787486,2023-09-08,PARÁ,BRASIL NOVO,2.0,0.0,1.0,-3.3553,-52.5187,76.9
583923,2023-10-22,MATO GROSSO,CANABRAVA DO NORTE,6.0,5.85,1.0,-11.2973,-51.8502,321.4
314714,2023-10-06,MARANHÃO,BOM JARDIM,60.0,0.0,1.0,-4.11706,-46.79202,0.6
937759,2023-09-14,PARÁ,MOJUÍ DOS CAMPOS,30.0,0.0,1.0,-2.7046,-54.636,109.6
1047659,2023-09-19,PARÁ,CUMARU DO NORTE,0.0,0.0,1.0,-8.86617,-51.78694,10.9
494922,2023-10-15,MARANHÃO,ZÉ DOCA,3.0,1.12,1.0,-3.34667,-45.61158,76.7
410286,2023-10-10,PARÁ,PONTA DE PEDRAS,9.0,0.0,1.0,-1.1345,-49.1911,85.4
831923,2023-09-10,PARÁ,DOM ELISEU,77.0,0.0,1.0,-4.0417,-48.0602,321.5
861785,2023-09-11,MATO GROSSO,ITAÚBA,4.0,0.0,1.0,-11.3641,-55.5525,77.3
1065022,2023-09-20,PARÁ,CUMARU DO NORTE,3.0,0.0,1.0,-7.9462,-50.6386,149.9
416068,2023-10-10,MARANHÃO,TURILÂNDIA,20.0,0.0,1.0,-2.17694,-45.62064,12.7
1482987,2023-08-21,PARÁ,MOJUÍ DOS CAMPOS,6.0,0.0,1.0,-2.7043,-54.7358,49.6
505694,2023-10-16,AMAPÁ,AMAPÁ,24.0,0.1,1.0,2.09851,-50.74149,15.6
